Place_Id,Place_Name,Category,City,Tags
291,Water Park Bandung Indah,Taman Hiburan,Bandung,bandung indah waterpark salah kolam renang bandung sedia wahana main air cocok keluarga kolam renang dewasa unjung olahraga renang rekreasi
292,Curug Anom,Cagar Alam,Bandung,curug anom air terjun milik dinding batu tebing bentuk flat kilas tembok nyata tebing batu milik muka tinggi 30 meter lokasi curug anom kawasan obyek wisata natural hill lembang tepat jln kolonel masturi kec cisarua kab bandung barat jawa barat debit air curug anom lembang ukur tebing ciprat air jatuh hujan lokal alir air jatuh ikut muka dinding tebing bentur dasar air terjun seprti unta kain sutra hias dinding batu
293,Taman Badak,Taman Hiburan,Bandung,taman badak resmi tanggan 19 desember 2017 ridwan kamil wali kota bandung patung badak usia puluh taman ikon patung badak revitalisasi tampil spot foto favorit unjung patung badak patung dewi sartika samping taman badak revitalisasi patung dewi sartika bentuk besar
294,Taman Film,Budaya,Bandung,taman film salah taman tematik ruang buka publik kota bandung letak jembatan pasupati bandung jawa barat taman resmi wali kota bandung ridwan kamil tanggal 14 september taman milik konsep bioskop buka modern warga aktivitas taman sarana tonton film gratis taman film kelola komunitas film bandung dinas taman kota bandung
295,Museum Nike Ardilla,Budaya,Bandung,museum nike ardilla resmi buka mana almarhumah nike ardilla hidup usia 21 resmi langsung keluarga ayah almarhum kusnaedi potong kue ulang saksi langsung komunitas nike ardilla fan club museum tempat bangun rumah saksi bisu simpan kenang nike ardilla hidup populer sebut rumah nike ardilla rna sahabat traveler s konsep dasar bangun rumah nike ardilla rna padu desain rupa planet hollywood hard rock cafe museum lihat museum nike ardilla tempat bangun 2 lantai luas 500 meter persegi mana lantai tinggal keluarga almarhumah nike ardila lantai 2 museum ruang pamer barang koleksi nike ardilla aksesoris pribadi milik saksi sih ruang pribadi kamar nike ardilla isi
296,Batununggal Indah Club,Taman Hiburan,Bandung,kolam renang batununggal salah kolam renang gari warga bandung libur kolam renang kawasan komplek rumah batununggal insah estate paham rumah mudah lokasi kolam renang nama kolam renang batununggal indah club kolam renang bic kolam renang salah fasilitas exclusive huni rumah fasilitas rumah kelola buka bandung tinggal rumah nikmat libur sob
297,Mountain View Golf Club,Cagar Alam,Bandung,selamat mountain view golf club dago pakar bandung golf course 72 par 18 hole rancang juara dunia 5 kali inggris peter thompson achitect kenal ross ret letak kompleks rumah gengsi 30 menit bandara internasional bandung 20 menit pusat kota golf unjung duduk bari saji pandang club house lapang golf gunung kota bandung lengkap fasilitas kelas dunia lengkap kamar vip ruang pijat loker mewah pria wanita champion bar restoran toko golf dekat pintu masuk lobi
298,Gunung Lalakon,Cagar Alam,Bandung,gunung lalakon gunung kampung jelegong desa badaraksa camat kutawaringin kabupaten bandung jawa barat milik tinggi 870 meter gunung lalakon kenal bentuk rupa kerucut sempurna lalakon kenal nama gunung sabelas puncak gunung buah tower pln jauh bentuk angka 11 tower milik pln hubung plta saguling aman tower serta fungsi jadi perijinan gunung ketat kaget dekat puncak bambu rintang jalur tuju tutup jalur daki ada tower milik pln gunung situs batu batu lawang batu pabiasan batu warung batu pupuk batu renges batu gajah batu letak puncak salah tokoh masyarakat kampung badaraksa abah acu filosofis gunung lalakon perlambang lakon hidup manusia representasi profesi lakon pilih manusia gunung bagus sudut kabupaten bandung puncak pandang waduk saguling belah barat sisi gunung rusak aktivitas gali liar gali c area cipatik sisi utara area situwangi sisi barat
299,Sendang Geulis Kahuripan,Cagar Alam,Bandung,wilayah tepat rph cikalong wetan bkph padalarang perum hutan bkph bandung utara kawasan salah objek wisata jawa tepat klaten umbul ponggok nama sobat native umbul ponggok objek wisata sendang persis kawasan serba maksud serba sumber mata air objek wisata masyarakat cuci tunggu jijik sumber mata air hasil sendang menit alir bersih
300,Sanghyang Heuleut,Cagar Alam,Bandung,danau milik air jernih nuansa hijau padu indah tebing batu ukur keliling bebatuan temu pohon rumput hijau segar mata bebatuannya kerap traveler loncat indah danau purba danau sanghyang heuleut milik dalam meter masuk danau pasti renang tenggelam milik lengkap jaket pelampung
301,Lereng Anteng Panoramic Coffee Place,Cagar Alam,Bandung,lereng anteng panoramic coffee tongkrong asyik cafe and resto padu kafe spot wisata alam makan buka tanggal 1 juni 2016 tempat luas areal 500 m hadir usung konsep cozy nama kafe ambil lereng pinggir datar anteng bahasa sunda milik arti suasana nyaman saji aneka menu makan minum lereng anteng panoramic coffe suguh view indah
302,Masjid Pusdai,Tempat Ibadah,Bandung,masjid pusdai pusat dakwah islam bangun arsitektur asli indonesia bentuk bentuk khas atap lima aplikasi atap bangun padu berbagia gaya arsitektur masjid masjid penjuru dunia islam unik kubah atap masjid buat kayu ornamen masjid buat kayu kes alami kuat batu marmer dominasi bangun masjid hias motif etnis pola kaligrafi bangun masjid pusdai
303,Masjid Al-Imtizaj,Tempat Ibadah,Bandung,masjid al imtizaj salah masjid nuansa oriental arsitektur corak negeri tirai bambu kota bandung letak masjid tepat jalan banceuy nomor 8 kota bandung jawa barat
304,Situ Cileunca,Cagar Alam,Bandung,situ cileunca lokasi warnasari pangalengan bandung jawa barat danau buat luas capai hektar latar bukit gunung indah fungsi objek wisata situ cileunca fungsi bangkit listrik tenaga air plta air asal danau alir sungai palayangan sungai jadi arena jeram dalam danau capai 17 meter 1918 hutan belantara ubah situ fungsi layan butuh air masyarakat
305,Sunrise Point Cukul,Cagar Alam,Bandung,sunrise point cukul salah wisata populer wisatawan matahari terbit kawasan bandung selatan sunrise tinggi meter muka laut sunrise point cukul salah wisata populer wisatawan matahari terbit kawasan bandung selatan sunrise tinggi meter muka laut
306,Sungai Palayangan,Cagar Alam,Bandung,sungai palayangan letak kawasan objek wisata situ cileunca pangalengan kab bandung 45 km 2 jam jalan pusat kota bandung lokasi arung jeram populer kawasan bandung selatan milik lebih banding arung jeram sungai palayangan
307,Perkebunan Teh Malabar,Cagar Alam,Bandung,salah kebun teh kenal jawa barat kebun teh malabar bangun jajah kolonial belanda kebun masuk wilayah camat pangalengan kabupaten bandung 45 km pusat kota bandung kunjung daerah mata manja aktivitas duduk mayoritas duduk petik teh pelihara sapi perah heran pasuk daerah duduk petik kebun teh pelihara sapi capai kebun malabar pangalengan tempuh jalan
308,Pemandian Air Panas Ciater,Cagar Alam,Bandung,subang kawasan mandi air panas ciater incar wisatawan kawasan wisata buka 24 jam milik suhu air derajat celcius cocok segar badan wisatawan kolam mandi air panas dewasa suhu air kolam anak bata capai 39 derajat celcius kolam dewasa capai 46 derajat celcius
309,Observatorium Bosscha,Cagar Alam,Bandung,observatorium bosscha salah teropong bintang tua indonesia observatorium bosscha nama bosscha sterrenwacht bangun sterrenkundige vereeniging nisv himpun bintang hindia belanda observatorium bosscha lokasi lembang jawa barat 15 km utara kota bandung koordinat geografis 36 bujur timur 49 lintang selatan diri tanah luas 6 hektare tinggi 1310 meter muka laut tinggi 630 m datar bandung kode observatorium satu astronomi internasional observatorium bosscha 2004 observatorium bosscha nyata benda cagar budaya perintah ada observatorium bosscha lindung uu nomor benda cagar budaya 2008 perintah tetap observatorium bosscha salah objek vital nasional aman
310,Taman Bunga Cihideung,Cagar Alam,Bandung,taman bunga cihideung pesona alam sederhana hasil landscape sita perhati pesona kebun taman bunga bata tumbuh jenis bunga daya tarik destinasi wisata alam masuk list wisata bandung salah satu area spot foto kini instagramable incar utama wisatawan remaja influencer cari latar sempurna konten
311,The Lodge Maribaya,Cagar Alam,Bandung,the lodge maribaya salah wisata lembang tawar unjung akitivitas camping trekking keliling area hutan pinus indah acara gathering team building dar refreshing nikmat kuliner wahana pasti instagrammable banget keliling gunung hutan pinus khas udara suasana segar banget ada private gathering acara nikah banget backdrop gunung hijau indah acara kesan
312,Taman Hutan Raya Ir. H. Juanda,Cagar Alam,Bandung,taman hutan raya ir djuanda tahura djuanda kawasan konservasi padu alam sekunder hutan tanam jenis pinus pinus merkusil letak alir sungai cikapundung da citarum bentang curug dago dago pakar curug maribaya kelompok hutan gunung pulosari tahura djuanda letak belah utara kota bandung jarak 7 km pusat kota geografis 1070 30 bt 60 52 l administrasi wilayah desa ciburial camat cimenyan kabupaten bandung masuk desa mekarwangi desa cibodas desa langensari desa wangunharja camat lembang kabupaten bandung barat lurah dago camat coblong kota bandung
313,Taman Begonia,Cagar Alam,Bandung,taman begonia bandung letak tinggi 1200 meter laut balinea aneka jenis bunga salvia impatiens geranium celosia saking indah orang sebut tara taman himawari no sato jepang bunga balinea jenis bunga begonia asal bal tanam cocok tanam cuaca tumbuh musim bunga balinea tanam tanam kebun pekarang hotel taman kota istimewa taman bunga begonia ada bunga tanam tatanan taman tarik taman bunga lengkap bentuk cocok unjung abadi indah taman datar unjung nyaman aktivitas suhu sejuk segar
314,Tafso Barn,Cagar Alam,Bandung,nama punclut akrab telinga wisatawan kawasan datar bandung populer destinasi wisata tawar pandang indah kawasan milik wisata rekreasi salah satu kawasan wisata restoran tafso boda barn kenal tafso barn rekreasi madu makan nuansa taman gudang unik pandang bukit potong gari horison incar utama unjung nongkrong santa libur bandung
315,Curug Luhur Waterfall,Cagar Alam,Bandung,sekitar bandung curug kini lupa dengar dengar salah satu curug luhur cibodas daerah maribaya lembang area 3 curug duduk lokal sebut curug cibodas curug keraton kenal curug luhur curug lalay curug area curug luhur posisi dalam 3 km po masuk jarang orang kesana
316,Curug Malela,Cagar Alam,Bandung,curug malela salah destinasi alam air terjun curug memilliki indah heran unjung unjung curug unjung kota kota dki jakarta jawa jawa barat curug milik tinggi 60 70 meter curug milik lebar sempit 50 meter curug julang milik air deras dingin diri air terjun pakai basah kena ciprat air air terjun malela pancur air pancur air dekat curug milik pancur air jejer air terjun niagara amerika unjung sebut niagara nya cianjur
317,Curug Cimahi,Cagar Alam,Bandung,curug cimahi air terjun letak jalan kolonel masturi desa kertawangi camat cisarua kabupaten bandung barat jawa barat tinggi 87 meter jadi air terjun salah curug tinggi wilayah bandung nama cimahi asal nama sungai alir atas sungai cimahi hulu situ danau lembang alir kota cimahi destinasi wisata jarak 10 kilometer kota cimahi arah lembang 20 kilometer kota bandung
318,Situ Patenggang,Cagar Alam,Bandung,situ patenggang situ patengan danau letak kawasan objek wisata alam bandung selatan jawa barat indonesia tepat ciwidey letak tinggi 1600 meter muka laut danau milik pandang eksotik situ patenggang milik pandang alam asri sekitar hampar kebun situ patenggang hektar total luas cagar alam capai hektar situ patenggang pilih wisatawan pulang wisata kawah putih jarak wisata kawah putih 7 km butuh 10 menit
319,Kawah Rengganis Cibuni,Cagar Alam,Bandung,kawasan bandung selatan ciwidey kenal destinasi wisata alam panorama indah udara sejuk masyarakat kota pilih wisata ciwidey lari sibuk kota wisata ciwidey kalah eksotis kawah putih rancaupas situ patenggang dasar catat sejarah kawah rengganis kawah bentuk akibat prose alam juta mana dasar teliti kawah rengganis bentuk dahsyat letus gunung sunda purba gunung patuha cipta kawah kawah putih bukti dahsyat letus lihat mana kawah rengganis cium kuat aroma bau belerang areal kawah
320,Pemandian Air Panas Cimanggu,Cagar Alam,Bandung,air panas cimanggu salah objek wisata bandung tawar daya tarik jamin kagum wisata kenal nama cimanggu natural hot spring nikmat mandi air panas hijau pandang mandi pasti pikir rileks pikir rileks pasti semangat
321,Glamping Lakeside Rancabali,Taman Hiburan,Bandung,glamping lakeside rancabali tawar kemah mewah cocok jadi destinasi libur pekan nama glamping glamour camping tenda risi tidur nyaman kamar mandi ruang panas amenitas layak hotel bintang lokasi jalan raya ciwidey rancabali km 1 glamping lakeside situ patenggang kebun teh subur heran pandang glamping apik instagramable foto
322,Bukit Jamur,Cagar Alam,Bandung,bukit jamur ciwidey sekian pesona wisata alam camat ciwidey kabupaten bandung provinsi jawa barat bukit jamur ciwidey milik khas wisata ciwidey objek wisata hampar kebun teh udara kabut turun area kebun suasana romatis bukit jamur ciwidey suasana cocok jomblowan jomblowati spot latar alam indah lupa sang mantan
323,Kebun Tanaman Obat Sari Alam,Cagar Alam,Bandung,kebun tanam obat sari alam kenal sebut wisata obat herbal sana tanam jadi obat alternative kebun tanam obat sari alam kenal orang bandung sebut kto sari alam lokasi jl raya ciwidey bandung km 26 no 8 rt 1 rw 2 kampung andir cukanggenteng kec pasirjambu kab bandung jawa barat 40972
324,Happyfarm Ciwidey,Cagar Alam,Bandung,objek wisata alam edukasi jamur de ranch farmhouse lembang happy farm ciwidey bandung objek wisata bilang juni 2019 diri konsep wisata alam terna unsur edukasi cocok tuju wisata keluarga seru main area outdoor udara sejuk
325,Saung Angklung Mang Udjo,Budaya,Bandung,saung angklung udjo sau tunjuk pusat rajin tangan bambu workshop instrumen musik bambu sau tuju laboratorium didik pusat ajar pelihara budaya sunda angklung diri 1966 udjo ngalagena istri uum sumiati maksud lestari pelihara seni budaya tradisional sunda lokasi jalan padasuka 118 bandung timur jawa barat indonesia suasana segar udara keliling bambu rajin bambu interior bambu alat musik bambu samping tunjuk rutin sore saung angklung udjo ada tunjuk khusus pagi siang tunjuk bata ada lokasi saung angklung udjo undang tampil negeri agustus 2000 sasana budaya ganesha itb bandung saung angklung udjo ada konser kolaborasi nyanyi cilik juluk shirley indonesia sherina saung angklung udjo bata jual seni tunjuk produk alat musik bambu tradisional angklung arumba calung jual beli
